age,educational-num,race,gender,hours-per-week,income,gender_encoded,income_encoded,race_encoded,marital-status_Divorced,marital-status_Married-AF-spouse,marital-status_Married-civ-spouse,marital-status_Married-spouse-absent,marital-status_Never-married,marital-status_Separated,marital-status_Widowed
52,4,White,Female,7,<=50K,0,0,1,False,False,False,False,True,False,False
61,15,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
45,13,Asian-Pac-Islander,Male,45,>50K,1,1,2,False,False,True,False,False,False,False
41,10,White,Male,21,<=50K,1,0,1,True,False,False,False,False,False,False
38,10,Black,Male,60,<=50K,1,0,0,True,False,False,False,False,False,False
32,10,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
55,6,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
25,9,Black,Male,24,<=50K,1,0,0,False,False,False,False,True,False,False
47,9,White,Female,40,<=50K,0,0,1,False,False,False,False,False,True,False
49,13,White,Male,70,<=50K,1,0,1,False,False,True,False,False,False,False
34,11,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
38,9,White,Female,10,<=50K,0,0,1,False,False,False,False,False,True,False
45,12,White,Female,55,<=50K,0,0,1,True,False,False,False,False,False,False
43,12,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
32,9,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
27,14,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
57,12,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
38,9,White,Female,60,<=50K,0,0,1,False,False,True,False,False,False,False
26,7,White,Female,20,<=50K,0,0,1,False,False,False,False,False,True,False
51,12,Black,Male,30,<=50K,1,0,0,False,False,False,False,False,True,False
28,13,White,Male,40,>50K,1,1,1,False,False,False,False,True,False,False
32,12,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
31,10,White,Male,45,<=50K,1,0,1,False,False,True,False,False,False,False
26,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
28,13,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
51,4,White,Male,19,<=50K,1,0,1,False,False,False,False,True,False,False
62,10,Black,Male,20,<=50K,1,0,0,False,False,True,False,False,False,False
54,6,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
55,9,White,Female,16,<=50K,0,0,1,False,False,False,False,False,True,False
27,14,White,Male,45,<=50K,1,0,1,False,False,False,False,True,False,False
18,9,White,Male,30,<=50K,1,0,1,False,False,False,False,True,False,False
22,13,Amer-Indian-Eskimo,Female,40,>50K,0,1,3,False,False,False,False,True,False,False
44,10,Asian-Pac-Islander,Male,80,>50K,1,1,2,False,False,True,False,False,False,False
50,14,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
35,7,Black,Male,40,<=50K,1,0,0,True,False,False,False,False,False,False
60,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
62,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
37,10,Black,Male,35,<=50K,1,0,0,False,False,False,False,False,True,False
49,10,White,Female,50,<=50K,0,0,1,True,False,False,False,False,False,False
32,9,White,Male,60,<=50K,1,0,1,False,False,False,False,True,False,False
83,13,White,Male,55,>50K,1,1,1,False,False,True,False,False,False,False
42,13,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
46,7,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
29,13,Other,Female,50,<=50K,0,0,4,False,False,False,False,True,False,False
44,14,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
60,15,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
30,11,Amer-Indian-Eskimo,Female,40,<=50K,0,0,3,True,False,False,False,False,False,False
24,10,White,Female,17,<=50K,0,0,1,False,False,False,False,True,False,False
76,7,White,Female,16,<=50K,0,0,1,False,False,False,False,False,False,True
31,12,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
39,13,Asian-Pac-Islander,Female,35,<=50K,0,0,2,False,False,False,False,True,False,False
73,13,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
38,9,Black,Female,24,<=50K,0,0,0,False,False,False,False,True,False,False
48,9,Black,Female,20,<=50K,0,0,0,True,False,False,False,False,False,False
60,6,White,Female,40,<=50K,0,0,1,False,False,False,False,False,False,True
54,16,White,Female,40,>50K,0,1,1,False,False,False,False,True,False,False
50,9,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
23,10,Black,Male,22,<=50K,1,0,0,False,False,False,False,True,False,False
50,9,White,Male,32,<=50K,1,0,1,False,False,True,False,False,False,False
58,2,Black,Male,50,<=50K,1,0,0,False,False,False,False,False,True,False
55,12,Asian-Pac-Islander,Male,40,<=50K,1,0,2,True,False,False,False,False,False,False
29,13,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
39,9,Black,Female,40,<=50K,0,0,0,False,False,True,False,False,False,False
63,9,White,Female,35,>50K,0,1,1,False,False,True,False,False,False,False
62,7,Black,Female,40,<=50K,0,0,0,True,False,False,False,False,False,False
38,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
25,9,White,Male,65,<=50K,1,0,1,False,False,False,False,True,False,False
31,9,White,Male,52,<=50K,1,0,1,False,False,True,False,False,False,False
42,16,White,Male,50,<=50K,1,0,1,False,False,False,False,True,False,False
31,10,White,Female,50,<=50K,0,0,1,False,False,False,False,False,True,False
58,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
52,9,White,Male,36,>50K,1,1,1,True,False,False,False,False,False,False
25,13,White,Male,35,>50K,1,1,1,False,False,False,False,True,False,False
46,14,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
24,4,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
60,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
33,13,White,Female,50,>50K,0,1,1,False,False,True,False,False,False,False
40,13,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
26,12,Other,Female,40,<=50K,0,0,4,False,False,False,False,False,True,False
54,13,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
39,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
60,4,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
32,14,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
49,9,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
31,7,White,Female,48,<=50K,0,0,1,False,False,False,False,True,False,False
29,9,White,Female,25,<=50K,0,0,1,False,False,False,False,False,True,False
39,9,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
26,9,White,Female,35,<=50K,0,0,1,True,False,False,False,False,False,False
27,11,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
52,5,White,Female,40,<=50K,0,0,1,False,False,False,False,False,False,True
50,10,Black,Female,40,<=50K,0,0,0,True,False,False,False,False,False,False
51,9,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
61,4,Black,Male,40,<=50K,1,0,0,False,False,False,False,False,False,True
41,9,Black,Female,28,<=50K,0,0,0,True,False,False,False,False,False,False
31,14,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
35,10,White,Male,40,<=50K,1,0,1,False,False,False,False,False,True,False
30,10,White,Male,45,<=50K,1,0,1,False,False,True,False,False,False,False
39,14,Asian-Pac-Islander,Male,99,>50K,1,1,2,True,False,False,False,False,False,False
69,5,White,Male,25,<=50K,1,0,1,False,False,True,False,False,False,False
63,5,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
29,10,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
24,13,White,Male,55,<=50K,1,0,1,False,False,False,False,True,False,False
55,9,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
48,7,White,Female,40,<=50K,0,0,1,False,False,True,False,False,False,False
31,13,White,Female,42,<=50K,0,0,1,False,False,False,False,True,False,False
52,11,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
30,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
20,10,White,Female,10,<=50K,0,0,1,False,False,False,False,True,False,False
36,10,White,Male,40,<=50K,1,0,1,False,False,False,False,False,True,False
38,5,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
60,15,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
70,14,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
57,9,White,Female,40,<=50K,0,0,1,False,False,False,False,False,False,True
33,9,White,Male,48,<=50K,1,0,1,False,False,True,False,False,False,False
50,15,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
68,10,White,Male,55,>50K,1,1,1,False,False,True,False,False,False,False
28,7,White,Female,40,<=50K,0,0,1,False,False,True,False,False,False,False
30,15,White,Male,50,>50K,1,1,1,True,False,False,False,False,False,False
45,10,White,Female,20,<=50K,0,0,1,True,False,False,False,False,False,False
38,13,White,Female,8,<=50K,0,0,1,False,False,False,False,True,False,False
23,13,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
59,4,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
48,15,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
53,10,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
18,9,White,Male,25,<=50K,1,0,1,False,False,False,False,True,False,False
63,7,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
38,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
48,5,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
46,9,White,Female,50,<=50K,0,0,1,False,False,False,False,False,True,False
30,9,White,Male,30,<=50K,1,0,1,False,False,False,False,True,False,False
39,13,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
55,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
50,9,White,Female,65,<=50K,0,0,1,True,False,False,False,False,False,False
32,13,Black,Male,30,<=50K,1,0,0,False,False,False,False,True,False,False
34,9,Black,Male,40,<=50K,1,0,0,False,False,False,False,False,True,False
50,13,White,Male,45,>50K,1,1,1,True,False,False,False,False,False,False
32,7,White,Male,55,<=50K,1,0,1,False,False,True,False,False,False,False
23,13,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
46,12,White,Female,50,<=50K,0,0,1,True,False,False,False,False,False,False
43,10,White,Male,55,<=50K,1,0,1,False,False,True,False,False,False,False
37,12,White,Female,38,<=50K,0,0,1,True,False,False,False,False,False,False
48,10,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
51,6,White,Female,24,<=50K,0,0,1,False,False,False,False,False,False,True
30,9,White,Male,50,<=50K,1,0,1,False,False,False,False,True,False,False
34,14,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
34,9,Amer-Indian-Eskimo,Male,40,<=50K,1,0,3,False,False,True,False,False,False,False
53,6,White,Female,48,<=50K,0,0,1,True,False,False,False,False,False,False
42,1,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
81,13,White,Male,50,>50K,1,1,1,False,False,False,False,False,False,True
26,13,White,Female,35,<=50K,0,0,1,False,False,False,False,True,False,False
20,10,White,Female,15,<=50K,0,0,1,False,False,False,False,True,False,False
41,9,White,Female,50,<=50K,0,0,1,False,False,False,False,True,False,False
49,14,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
46,13,White,Male,45,>50K,1,1,1,True,False,False,False,False,False,False
56,10,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
34,13,White,Female,35,<=50K,0,0,1,False,False,False,False,False,True,False
29,14,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
28,8,White,Male,45,<=50K,1,0,1,False,False,True,False,False,False,False
35,13,White,Male,37,<=50K,1,0,1,False,False,False,False,True,False,False
52,10,White,Male,95,>50K,1,1,1,False,False,True,False,False,False,False
43,9,Black,Male,40,<=50K,1,0,0,False,False,True,False,False,False,False
35,9,White,Female,25,<=50K,0,0,1,False,False,True,False,False,False,False
35,6,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
29,10,White,Female,20,<=50K,0,0,1,False,False,False,False,True,False,False
29,6,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
52,9,White,Female,25,<=50K,0,0,1,True,False,False,False,False,False,False
24,10,White,Female,35,<=50K,0,0,1,False,False,False,False,False,True,False
32,9,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
40,13,White,Female,48,<=50K,0,0,1,False,False,False,False,True,False,False
32,9,White,Male,40,<=50K,1,0,1,False,False,False,False,False,True,False
30,4,White,Male,38,<=50K,1,0,1,False,False,False,False,True,False,False
62,12,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
32,11,White,Female,64,<=50K,0,0,1,False,False,False,False,True,False,False
41,13,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
57,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
52,10,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
35,13,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
49,13,White,Male,45,>50K,1,1,1,False,False,False,False,True,False,False
47,11,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
38,7,White,Female,32,<=50K,0,0,1,False,False,True,False,False,False,False
32,9,White,Female,50,>50K,0,1,1,False,False,True,False,False,False,False
46,11,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
47,10,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
57,10,White,Female,25,>50K,0,1,1,False,False,True,False,False,False,False
47,10,Black,Female,40,<=50K,0,0,0,True,False,False,False,False,False,False
41,13,White,Male,56,>50K,1,1,1,False,False,True,False,False,False,False
36,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
32,13,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
37,7,White,Male,40,<=50K,1,0,1,False,False,False,True,False,False,False
36,9,White,Male,45,<=50K,1,0,1,False,False,True,False,False,False,False
23,10,White,Female,15,<=50K,0,0,1,False,False,False,False,True,False,False
37,9,White,Male,42,<=50K,1,0,1,False,False,True,False,False,False,False
35,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
56,9,White,Male,50,<=50K,1,0,1,True,False,False,False,False,False,False
52,13,Asian-Pac-Islander,Male,40,<=50K,1,0,2,False,False,True,False,False,False,False
37,13,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
48,16,White,Male,65,>50K,1,1,1,False,False,True,False,False,False,False
24,9,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
39,11,Asian-Pac-Islander,Male,40,<=50K,1,0,2,False,False,True,False,False,False,False
34,9,Black,Male,42,<=50K,1,0,0,True,False,False,False,False,False,False
24,13,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
23,10,Other,Male,24,<=50K,1,0,4,False,False,False,False,True,False,False
49,9,White,Male,65,>50K,1,1,1,False,False,True,False,False,False,False
54,14,White,Male,55,>50K,1,1,1,False,False,True,False,False,False,False
53,9,White,Male,46,>50K,1,1,1,False,False,True,False,False,False,False
34,8,Black,Female,40,<=50K,0,0,0,False,False,False,False,False,True,False
31,10,White,Female,50,<=50K,0,0,1,True,False,False,False,False,False,False
37,16,White,Female,40,<=50K,0,0,1,False,False,False,False,False,True,False
64,8,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
42,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
27,10,White,Male,50,<=50K,1,0,1,True,False,False,False,False,False,False
36,10,White,Female,50,<=50K,0,0,1,False,False,False,False,True,False,False
24,7,Black,Male,35,<=50K,1,0,0,False,False,False,False,True,False,False
47,14,Asian-Pac-Islander,Male,40,>50K,1,1,2,False,False,True,False,False,False,False
19,9,White,Male,35,<=50K,1,0,1,False,False,False,False,True,False,False
37,14,White,Female,45,>50K,0,1,1,False,False,True,False,False,False,False
35,9,White,Male,65,>50K,1,1,1,False,False,True,False,False,False,False
36,10,White,Female,35,<=50K,0,0,1,True,False,False,False,False,False,False
50,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
35,9,White,Female,35,<=50K,0,0,1,False,False,True,False,False,False,False
27,16,White,Male,77,<=50K,1,0,1,False,False,False,False,True,False,False
28,9,White,Male,30,<=50K,1,0,1,False,False,True,False,False,False,False
29,15,White,Male,60,>50K,1,1,1,True,False,False,False,False,False,False
25,9,Black,Male,40,<=50K,1,0,0,False,False,False,False,False,True,False
47,12,White,Female,67,<=50K,0,0,1,False,False,False,False,False,False,True
29,14,White,Female,45,>50K,0,1,1,False,False,True,False,False,False,False
49,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
31,15,White,Male,25,>50K,1,1,1,False,False,True,False,False,False,False
43,12,Black,Female,40,<=50K,0,0,0,False,False,True,False,False,False,False
56,7,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
45,10,White,Male,56,>50K,1,1,1,False,False,True,False,False,False,False
40,13,White,Female,40,<=50K,0,0,1,False,False,False,False,False,False,True
44,10,White,Female,38,<=50K,0,0,1,True,False,False,False,False,False,False
53,9,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
72,10,White,Male,35,<=50K,1,0,1,False,False,True,False,False,False,False
46,11,Amer-Indian-Eskimo,Male,60,<=50K,1,0,3,False,False,True,False,False,False,False
33,10,White,Female,37,<=50K,0,0,1,False,False,False,False,False,True,False
22,5,Asian-Pac-Islander,Male,40,<=50K,1,0,2,False,False,False,False,True,False,False
17,7,White,Female,25,<=50K,0,0,1,False,False,False,False,True,False,False
41,9,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
46,5,White,Male,43,<=50K,1,0,1,False,False,True,False,False,False,False
33,9,White,Female,20,<=50K,0,0,1,False,False,False,False,True,False,False
32,1,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
52,9,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
48,9,White,Male,72,>50K,1,1,1,False,False,True,False,False,False,False
25,9,White,Male,50,<=50K,1,0,1,True,False,False,False,False,False,False
60,9,White,Male,42,<=50K,1,0,1,False,False,True,False,False,False,False
40,13,White,Male,30,<=50K,1,0,1,False,False,True,False,False,False,False
48,9,White,Male,46,>50K,1,1,1,False,False,True,False,False,False,False
31,10,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
40,9,White,Male,45,<=50K,1,0,1,False,False,True,False,False,False,False
25,9,White,Female,37,<=50K,0,0,1,True,False,False,False,False,False,False
68,13,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
18,9,Black,Female,20,<=50K,0,0,0,False,False,False,False,True,False,False
19,8,White,Female,30,<=50K,0,0,1,False,False,False,False,True,False,False
35,9,White,Male,60,<=50K,1,0,1,False,False,False,False,True,False,False
28,9,White,Female,50,<=50K,0,0,1,True,False,False,False,False,False,False
33,10,White,Male,41,<=50K,1,0,1,False,False,True,False,False,False,False
45,13,White,Female,35,<=50K,0,0,1,False,False,False,False,True,False,False
19,10,White,Male,25,<=50K,1,0,1,False,False,False,False,True,False,False
34,10,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
60,13,Asian-Pac-Islander,Male,25,<=50K,1,0,2,False,False,True,False,False,False,False
17,9,White,Male,20,<=50K,1,0,1,False,False,False,False,True,False,False
67,9,White,Male,24,<=50K,1,0,1,False,False,True,False,False,False,False
57,14,White,Male,55,>50K,1,1,1,False,False,True,False,False,False,False
25,10,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
24,9,White,Male,49,>50K,1,1,1,False,False,True,False,False,False,False
48,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
51,14,White,Male,47,>50K,1,1,1,False,False,True,False,False,False,False
38,9,Black,Male,40,<=50K,1,0,0,False,False,False,False,False,True,False
51,9,White,Male,46,>50K,1,1,1,False,False,True,False,False,False,False
42,10,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
34,9,White,Female,35,<=50K,0,0,1,False,False,False,False,False,True,False
39,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
21,10,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
26,4,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
54,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
34,10,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
32,9,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
59,4,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
24,7,Other,Female,24,<=50K,0,0,4,False,False,True,False,False,False,False
54,13,White,Female,40,<=50K,0,0,1,False,False,False,False,False,False,True
54,13,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
67,9,White,Female,18,<=50K,0,0,1,False,False,False,False,False,False,True
33,9,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
47,13,White,Female,25,<=50K,0,0,1,True,False,False,False,False,False,False
45,9,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
58,16,White,Male,24,>50K,1,1,1,False,False,True,False,False,False,False
36,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
20,12,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
45,14,White,Female,60,<=50K,0,0,1,False,False,False,False,True,False,False
32,9,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
59,9,Black,Female,40,<=50K,0,0,0,True,False,False,False,False,False,False
45,13,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
54,6,White,Male,68,>50K,1,1,1,True,False,False,False,False,False,False
20,10,White,Female,32,<=50K,0,0,1,False,False,False,False,True,False,False
29,13,Black,Female,42,<=50K,0,0,0,False,False,False,False,True,False,False
28,7,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
18,7,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
49,13,White,Female,50,<=50K,0,0,1,True,False,False,False,False,False,False
46,9,White,Male,30,<=50K,1,0,1,True,False,False,False,False,False,False
58,9,Black,Male,30,<=50K,1,0,0,False,False,True,False,False,False,False
56,13,White,Female,45,<=50K,0,0,1,False,False,False,False,True,False,False
41,12,Black,Female,50,<=50K,0,0,0,True,False,False,False,False,False,False
50,15,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
74,10,White,Male,35,<=50K,1,0,1,False,False,True,False,False,False,False
29,9,Black,Female,40,<=50K,0,0,0,False,False,True,False,False,False,False
51,12,White,Female,30,<=50K,0,0,1,False,False,True,False,False,False,False
37,10,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
40,13,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
26,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
33,5,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
43,13,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
37,10,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
73,13,White,Male,10,<=50K,1,0,1,False,False,True,False,False,False,False
37,9,White,Male,30,<=50K,1,0,1,False,False,True,False,False,False,False
50,10,White,Female,35,>50K,0,1,1,False,False,True,False,False,False,False
32,10,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
44,11,Asian-Pac-Islander,Male,40,<=50K,1,0,2,True,False,False,False,False,False,False
34,11,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
44,13,White,Male,52,<=50K,1,0,1,False,False,True,False,False,False,False
22,10,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
39,16,White,Female,40,>50K,0,1,1,True,False,False,False,False,False,False
26,10,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
29,13,White,Male,25,<=50K,1,0,1,False,False,True,False,False,False,False
49,13,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
24,12,White,Male,20,<=50K,1,0,1,False,False,False,False,True,False,False
25,10,White,Male,60,<=50K,1,0,1,False,False,False,False,True,False,False
52,13,White,Male,38,>50K,1,1,1,False,False,True,False,False,False,False
31,9,White,Male,40,<=50K,1,0,1,True,False,False,False,False,False,False
46,10,White,Male,60,>50K,1,1,1,False,False,True,False,False,False,False
31,9,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
57,4,White,Female,10,<=50K,0,0,1,False,False,False,False,False,False,True
72,15,White,Male,28,>50K,1,1,1,False,False,True,False,False,False,False
26,13,White,Male,38,<=50K,1,0,1,True,False,False,False,False,False,False
45,10,White,Male,40,<=50K,1,0,1,False,False,False,False,True,False,False
48,15,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
20,9,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
45,9,Black,Female,30,<=50K,0,0,0,False,False,False,False,True,False,False
53,10,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
54,10,White,Male,45,>50K,1,1,1,False,False,True,False,False,False,False
41,9,White,Male,40,>50K,1,1,1,False,False,True,False,False,False,False
23,5,White,Male,35,<=50K,1,0,1,False,False,False,False,True,False,False
17,6,White,Male,18,<=50K,1,0,1,False,False,False,False,True,False,False
61,8,White,Male,40,<=50K,1,0,1,False,False,False,True,False,False,False
57,10,White,Female,38,>50K,0,1,1,False,False,False,False,False,False,True
21,10,White,Male,35,<=50K,1,0,1,False,False,False,False,True,False,False
48,12,White,Male,44,<=50K,1,0,1,True,False,False,False,False,False,False
46,15,White,Male,48,<=50K,1,0,1,True,False,False,False,False,False,False
37,9,White,Male,86,<=50K,1,0,1,False,False,False,False,True,False,False
35,9,White,Female,54,<=50K,0,0,1,False,False,False,False,True,False,False
27,13,White,Female,40,<=50K,0,0,1,False,False,False,False,True,False,False
28,10,Other,Male,40,<=50K,1,0,4,False,False,False,False,True,False,False
19,9,White,Male,10,<=50K,1,0,1,False,False,False,False,True,False,False
63,13,White,Male,50,>50K,1,1,1,False,False,True,False,False,False,False
69,9,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
69,12,White,Female,6,<=50K,0,0,1,False,False,False,False,False,False,True
36,11,White,Female,40,<=50K,0,0,1,False,False,False,True,False,False,False
20,8,White,Male,35,<=50K,1,0,1,False,False,False,False,True,False,False
28,13,White,Male,50,<=50K,1,0,1,False,False,True,False,False,False,False
58,9,White,Female,38,<=50K,0,0,1,False,False,True,False,False,False,False
39,10,White,Female,56,<=50K,0,0,1,True,False,False,False,False,False,False
50,12,White,Female,40,<=50K,0,0,1,True,False,False,False,False,False,False
45,13,White,Male,50,<=50K,1,0,1,True,False,False,False,False,False,False
38,10,White,Male,38,<=50K,1,0,1,False,False,True,False,False,False,False
54,12,White,Female,55,>50K,0,1,1,True,False,False,False,False,False,False
42,13,White,Female,12,<=50K,0,0,1,False,False,False,False,True,False,False
32,6,Black,Female,40,<=50K,0,0,0,False,False,False,False,False,True,False
55,16,Asian-Pac-Islander,Male,70,>50K,1,1,2,False,False,True,False,False,False,False
63,10,White,Male,30,<=50K,1,0,1,False,False,True,False,False,False,False
21,5,White,Male,48,<=50K,1,0,1,False,False,False,False,True,False,False
62,14,White,Male,30,>50K,1,1,1,False,False,True,False,False,False,False
43,10,Black,Female,40,<=50K,0,0,0,False,False,False,False,True,False,False
35,9,White,Male,60,<=50K,1,0,1,False,False,True,False,False,False,False
37,5,White,Male,40,<=50K,1,0,1,False,False,True,False,False,False,False
51,9,White,Female,45,<=50K,0,0,1,False,False,False,False,True,False,False
45,13,White,Male,72,>50K,1,1,1,False,False,True,False,False,False,False
19,8,White,Male,20,<=50K,1,0,1,False,False,False,False,True,False,False
61,5,Black,Male,65,<=50K,1,0,0,False,False,False,False,False,False,True
28,13,White,Female,40,>50K,0,1,1,False,False,True,False,False,False,False
40,13,White,Male,35,<=50K,1,0,1,False,False,True,False,False,False,False
55,10,Black,Female,35,<=50K,0,0,0,False,False,False,True,False,False,False
